eventId_x,subEventName,tags,playerId,positions,matchId,eventName,teamId,matchPeriod,eventSec,gameweek,dateutc,wyId,label,firstName,middleName,lastName
8,Simple pass,[{'id': 1801}],120339,"[{'y': 53, 'x': 28}, {'y': 37, 'x': 32}]",2499719,Pass,1609,1H,1405.065338,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Mohamed Naser,,Elsayed Elneny
8,Simple pass,[{'id': 1801}],49876,"[{'y': 37, 'x': 32}, {'y': 34, 'x': 62}]",2499719,Pass,1609,1H,1407.135111,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Granit,,Xhaka
7,Touch,[],7945,"[{'y': 34, 'x': 62}, {'y': 20, 'x': 71}]",2499719,Others on the ball,1609,1H,1408.752186,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Daniel Nii,,Tackie Mensah Welbeck
8,Simple pass,[{'id': 1801}],7945,"[{'y': 20, 'x': 71}, {'y': 13, 'x': 86}]",2499719,Pass,1609,1H,1411.009503,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Daniel Nii,,Tackie Mensah Welbeck
7,Touch,[],7868,"[{'y': 13, 'x': 86}, {'y': 20, 'x': 86}]",2499719,Others on the ball,1609,1H,1415.459612,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Alex,,Oxlade-Chamberlain
1,Ground defending duel,"[{'id': 504}, {'id': 703}, {'id': 1801}]",192748,"[{'y': 80, 'x': 14}, {'y': 74, 'x': 9}]",2499719,Duel,1631,1H,1415.509447,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Matty,,James
1,Ground attacking duel,"[{'id': 503}, {'id': 701}, {'id': 1802}]",0,"[{'y': 20, 'x': 86}, {'y': 26, 'x': 91}]",2499719,Duel,1609,1H,1415.509447,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",NA,NA,NA
8,Simple pass,[{'id': 1801}],149019,"[{'y': 74, 'x': 9}, {'y': 95, 'x': 16}]",2499719,Pass,1631,1H,1416.63013,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Danny,,Simpson
8,Simple pass,[{'id': 1801}],26150,"[{'y': 95, 'x': 16}, {'y': 85, 'x': 4}]",2499719,Pass,1631,1H,1421.532532,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Riyad,,Mahrez
8,Smart pass,[{'id': 1801}],149019,"[{'y': 85, 'x': 4}, {'y': 93, 'x': 37}]",2499719,Pass,1631,1H,1423.129485,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Danny,,Simpson
1,Ground attacking duel,"[{'id': 701}, {'id': 1802}]",14763,"[{'y': 93, 'x': 37}, {'y': 86, 'x': 55}]",2499719,Duel,1631,1H,1427.02956,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Shinji,,Okazaki
1,Ground defending duel,"[{'id': 703}, {'id': 1801}]",120339,"[{'y': 7, 'x': 63}, {'y': 14, 'x': 45}]",2499719,Duel,1609,1H,1427.175874,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Mohamed Naser,,Elsayed Elneny
8,Simple pass,[{'id': 1801}],14869,"[{'y': 14, 'x': 45}, {'y': 34, 'x': 60}]",2499719,Pass,1609,1H,1430.410656,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Sead,,Kola\u0161inac
8,Simple pass,[{'id': 1801}],49876,"[{'y': 34, 'x': 60}, {'y': 65, 'x': 65}]",2499719,Pass,1609,1H,1433.102196,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Granit,,Xhaka
8,Simple pass,[{'id': 1801}],3319,"[{'y': 65, 'x': 65}, {'y': 87, 'x': 77}]",2499719,Pass,1609,1H,1436.536892,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Mesut,,\u00d6zil
8,Simple pass,[{'id': 1801}],167145,"[{'y': 87, 'x': 77}, {'y': 70, 'x': 63}]",2499719,Pass,1609,1H,1439.073736,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",H\u00e9ctor,,Beller\u00edn Moruno
8,Simple pass,[{'id': 1801}],3319,"[{'y': 70, 'x': 63}, {'y': 61, 'x': 71}]",2499719,Pass,1609,1H,1442.963465,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Mesut,,\u00d6zil
8,Simple pass,[{'id': 1801}],25413,"[{'y': 61, 'x': 71}, {'y': 54, 'x': 72}]",2499719,Pass,1609,1H,1444.541524,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Alexandre,,Lacazette
8,Smart pass,[{'id': 1802}],49876,"[{'y': 54, 'x': 72}, {'y': 76, 'x': 94}]",2499719,Pass,1609,1H,1445.378618,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Granit,,Xhaka
1,Ground attacking duel,"[{'id': 703}, {'id': 1801}]",8013,"[{'y': 24, 'x': 6}, {'y': 23, 'x': 4}]",2499719,Duel,1631,1H,1447.593518,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Marc,,Albrighton
1,Ground defending duel,"[{'id': 701}, {'id': 1802}]",25413,"[{'y': 76, 'x': 94}, {'y': 77, 'x': 96}]",2499719,Duel,1609,1H,1448.129172,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Alexandre,,Lacazette
2,Foul,[],25413,"[{'y': 77, 'x': 96}, {'y': 76, 'x': 94}]",2499719,Foul,1609,1H,1451.394531,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Alexandre,,Lacazette
3,Free Kick,[{'id': 1801}],8480,"[{'y': 23, 'x': 11}, {'y': 24, 'x': 66}]",2499719,Free Kick,1631,1H,1480.972517,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Kasper,,Schmeichel
1,Ground loose ball duel,"[{'id': 701}, {'id': 1802}]",14763,"[{'y': 24, 'x': 66}, {'y': 21, 'x': 64}]",2499719,Duel,1631,1H,1483.685283,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Shinji,,Okazaki
1,Ground loose ball duel,"[{'id': 703}, {'id': 1801}]",370224,"[{'y': 76, 'x': 34}, {'y': 79, 'x': 36}]",2499719,Duel,1609,1H,1483.870747,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Rob,,Holding
2,Foul,[],14763,"[{'y': 21, 'x': 64}, {'y': 24, 'x': 66}]",2499719,Foul,1631,1H,1485.285283,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Shinji,,Okazaki
3,Free Kick,[{'id': 1801}],370224,"[{'y': 76, 'x': 34}, {'y': 81, 'x': 41}]",2499719,Free Kick,1609,1H,1491.043553,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Rob,,Holding
8,Simple pass,[{'id': 1801}],167145,"[{'y': 81, 'x': 41}, {'y': 72, 'x': 32}]",2499719,Pass,1609,1H,1492.846168,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",H\u00e9ctor,,Beller\u00edn Moruno
8,Simple pass,[{'id': 1801}],370224,"[{'y': 72, 'x': 32}, {'y': 22, 'x': 30}]",2499719,Pass,1609,1H,1496.458141,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Rob,,Holding
8,Simple pass,[{'id': 1801}],14869,"[{'y': 22, 'x': 30}, {'y': 27, 'x': 39}]",2499719,Pass,1609,1H,1499.534657,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Sead,,Kola\u0161inac
8,Simple pass,[{'id': 1801}],120339,"[{'y': 27, 'x': 39}, {'y': 10, 'x': 38}]",2499719,Pass,1609,1H,1501.567257,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Mohamed Naser,,Elsayed Elneny
8,Simple pass,[{'id': 1801}],7868,"[{'y': 10, 'x': 38}, {'y': 17, 'x': 36}]",2499719,Pass,1609,1H,1503.792343,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Alex,,Oxlade-Chamberlain
8,Simple pass,[{'id': 1801}],14869,"[{'y': 17, 'x': 36}, {'y': 45, 'x': 31}]",2499719,Pass,1609,1H,1506.632657,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Sead,,Kola\u0161inac
8,Simple pass,[{'id': 1801}],3560,"[{'y': 45, 'x': 31}, {'y': 90, 'x': 52}]",2499719,Pass,1609,1H,1509.502532,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Ignacio,,Monreal Eraso
8,Simple pass,[{'id': 1801}],370224,"[{'y': 90, 'x': 52}, {'y': 89, 'x': 70}]",2499719,Pass,1609,1H,1513.169871,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Rob,,Holding
8,Simple pass,[{'id': 1801}],167145,"[{'y': 89, 'x': 70}, {'y': 62, 'x': 37}]",2499719,Pass,1609,1H,1514.85859,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",H\u00e9ctor,,Beller\u00edn Moruno
8,Simple pass,[{'id': 1801}],49876,"[{'y': 62, 'x': 37}, {'y': 36, 'x': 60}]",2499719,Pass,1609,1H,1517.858164,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Granit,,Xhaka
8,Simple pass,[{'id': 1801}],120339,"[{'y': 36, 'x': 60}, {'y': 12, 'x': 65}]",2499719,Pass,1609,1H,1520.170871,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Mohamed Naser,,Elsayed Elneny
8,Simple pass,[{'id': 1801}],7868,"[{'y': 12, 'x': 65}, {'y': 27, 'x': 64}]",2499719,Pass,1609,1H,1524.441244,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Alex,,Oxlade-Chamberlain
8,Simple pass,[{'id': 1801}],120339,"[{'y': 27, 'x': 64}, {'y': 39, 'x': 71}]",2499719,Pass,1609,1H,1526.847034,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Mohamed Naser,,Elsayed Elneny
8,Simple pass,[{'id': 1801}],7945,"[{'y': 39, 'x': 71}, {'y': 45, 'x': 68}]",2499719,Pass,1609,1H,1530.362258,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Daniel Nii,,Tackie Mensah Welbeck
8,Simple pass,[{'id': 1802}],3319,"[{'y': 45, 'x': 68}, {'y': 31, 'x': 73}]",2499719,Pass,1609,1H,1532.838302,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Mesut,,\u00d6zil
8,Simple pass,[{'id': 1801}],149019,"[{'y': 69, 'x': 27}, {'y': 58, 'x': 35}]",2499719,Pass,1631,1H,1533.891605,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Danny,,Simpson
8,Simple pass,"[{'id': 2001}, {'id': 1802}]",14763,"[{'y': 58, 'x': 35}, {'y': 74, 'x': 28}]",2499719,Pass,1631,1H,1535.096111,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Shinji,,Okazaki
8,Simple pass,[{'id': 1801}],14869,"[{'y': 26, 'x': 72}, {'y': 39, 'x': 64}]",2499719,Pass,1609,1H,1539.337556,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Sead,,Kola\u0161inac
8,Simple pass,[{'id': 1801}],120339,"[{'y': 39, 'x': 64}, {'y': 49, 'x': 64}]",2499719,Pass,1609,1H,1540.496524,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Mohamed Naser,,Elsayed Elneny
8,Simple pass,[{'id': 1801}],49876,"[{'y': 49, 'x': 64}, {'y': 63, 'x': 74}]",2499719,Pass,1609,1H,1542.442565,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Granit,,Xhaka
1,Ground defending duel,"[{'id': 504}, {'id': 701}, {'id': 1802}]",14853,"[{'y': 37, 'x': 26}, {'y': 41, 'x': 29}]",2499719,Duel,1631,1H,1543.184289,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Christian,,Fuchs
1,Ground attacking duel,"[{'id': 503}, {'id': 703}, {'id': 1801}]",0,"[{'y': 63, 'x': 74}, {'y': 59, 'x': 71}]",2499719,Duel,1609,1H,1543.184289,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",NA,NA,NA
8,Simple pass,[{'id': 1801}],7945,"[{'y': 59, 'x': 71}, {'y': 43, 'x': 72}]",2499719,Pass,1609,1H,1544.248728,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Daniel Nii,,Tackie Mensah Welbeck
8,Simple pass,[{'id': 1801}],3319,"[{'y': 43, 'x': 72}, {'y': 58, 'x': 86}]",2499719,Pass,1609,1H,1544.524515,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Mesut,,\u00d6zil
10,Shot,"[{'id': 402}, {'id': 2101}, {'id': 1802}]",7945,"[{'y': 58, 'x': 86}, {'y': 0, 'x': 0}]",2499719,Shot,1609,1H,1546.222971,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Daniel Nii,,Tackie Mensah Welbeck
7,Touch,[{'id': 1401}],8013,"[{'y': 39, 'x': 12}, {'y': 35, 'x': 9}]",2499719,Others on the ball,1631,1H,1547.361059,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Marc,,Albrighton
1,Ground defending duel,"[{'id': 502}, {'id': 701}, {'id': 1802}]",8488,"[{'y': 35, 'x': 9}, {'y': 30, 'x': 2}]",2499719,Duel,1631,1H,1548.343441,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Wes,,Morgan
1,Ground attacking duel,"[{'id': 501}, {'id': 703}, {'id': 1801}]",7945,"[{'y': 65, 'x': 91}, {'y': 70, 'x': 98}]",2499719,Duel,1609,1H,1548.794165,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Daniel Nii,,Tackie Mensah Welbeck
8,Cross,"[{'id': 402}, {'id': 1802}]",7945,"[{'y': 70, 'x': 98}, {'y': 49, 'x': 90}]",2499719,Pass,1609,1H,1549.909757,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Daniel Nii,,Tackie Mensah Welbeck
7,Touch,[{'id': 1401}],8653,"[{'y': 45, 'x': 5}, {'y': 47, 'x': 8}]",2499719,Others on the ball,1631,1H,1550.6854,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Harry ,,Maguire
7,Touch,[],8013,"[{'y': 47, 'x': 8}, {'y': 51, 'x': 10}]",2499719,Others on the ball,1631,1H,1551.371626,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Marc,,Albrighton
7,Clearance,[{'id': 1802}],149019,"[{'y': 51, 'x': 10}, {'y': 25, 'x': 49}]",2499719,Others on the ball,1631,1H,1552.58197,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Danny,,Simpson
8,Head pass,[{'id': 1801}],370224,"[{'y': 75, 'x': 51}, {'y': 31, 'x': 60}]",2499719,Pass,1609,1H,1555.324769,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Rob,,Holding
8,Simple pass,[{'id': 1801}],120339,"[{'y': 31, 'x': 60}, {'y': 30, 'x': 45}]",2499719,Pass,1609,1H,1557.412407,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Mohamed Naser,,Elsayed Elneny
8,Simple pass,[{'id': 1801}],14869,"[{'y': 30, 'x': 45}, {'y': 43, 'x': 63}]",2499719,Pass,1609,1H,1560.245661,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Sead,,Kola\u0161inac
8,Simple pass,[{'id': 1801}],120339,"[{'y': 43, 'x': 63}, {'y': 55, 'x': 53}]",2499719,Pass,1609,1H,1562.180302,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Mohamed Naser,,Elsayed Elneny
8,Simple pass,[{'id': 1801}],49876,"[{'y': 55, 'x': 53}, {'y': 70, 'x': 66}]",2499719,Pass,1609,1H,1566.207966,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Granit,,Xhaka
8,Simple pass,[{'id': 1801}],120339,"[{'y': 70, 'x': 66}, {'y': 91, 'x': 76}]",2499719,Pass,1609,1H,1568.657199,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Mohamed Naser,,Elsayed Elneny
8,Simple pass,[{'id': 1801}],167145,"[{'y': 91, 'x': 76}, {'y': 52, 'x': 65}]",2499719,Pass,1609,1H,1571.605904,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",H\u00e9ctor,,Beller\u00edn Moruno
8,Simple pass,[{'id': 1801}],3319,"[{'y': 52, 'x': 65}, {'y': 29, 'x': 61}]",2499719,Pass,1609,1H,1574.709075,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Mesut,,\u00d6zil
7,Touch,[],14869,"[{'y': 29, 'x': 61}, {'y': 21, 'x': 64}]",2499719,Others on the ball,1609,1H,1576.575446,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Sead,,Kola\u0161inac
8,Simple pass,[{'id': 1801}],14869,"[{'y': 21, 'x': 64}, {'y': 37, 'x': 71}]",2499719,Pass,1609,1H,1578.884414,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Sead,,Kola\u0161inac
8,Simple pass,[{'id': 1801}],49876,"[{'y': 37, 'x': 71}, {'y': 29, 'x': 83}]",2499719,Pass,1609,1H,1580.617778,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Granit,,Xhaka
1,Air duel,"[{'id': 701}, {'id': 1802}]",149019,"[{'y': 71, 'x': 17}, {'y': 68, 'x': 10}]",2499719,Duel,1631,1H,1581.14082,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Danny,,Simpson
1,Air duel,"[{'id': 302}, {'id': 703}, {'id': 1801}]",25413,"[{'y': 29, 'x': 83}, {'y': 32, 'x': 90}]",2499719,Duel,1609,1H,1581.566625,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Alexandre,,Lacazette
10,Shot,"[{'id': 401}, {'id': 201}, {'id': 1204}, {'id': 1801}]",14869,"[{'y': 32, 'x': 90}, {'y': 0, 'x': 0}]",2499719,Shot,1609,1H,1583.298344,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Sead,,Kola\u0161inac
9,Reflexes,"[{'id': 1204}, {'id': 1801}]",8480,"[{'y': 100, 'x': 100}, {'y': 68, 'x': 10}]",2499719,Save attempt,1631,1H,1584.455334,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Kasper,,Schmeichel
5,Ball out of the field,[],0,"[{'y': 64, 'x': 0}, {'y': 100, 'x': 100}]",2499719,Interruption,1631,1H,1587.095447,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",NA,NA,NA
3,Corner,[{'id': 1802}],49876,"[{'y': 0, 'x': 100}, {'y': 39, 'x': 93}]",2499719,Free Kick,1609,1H,1602.452184,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Granit,,Xhaka
7,Clearance,"[{'id': 1401}, {'id': 1802}]",192748,"[{'y': 61, 'x': 7}, {'y': 64, 'x': 27}]",2499719,Others on the ball,1631,1H,1603.483402,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Matty,,James
10,Shot,"[{'id': 402}, {'id': 1216}, {'id': 1802}]",120339,"[{'y': 36, 'x': 73}, {'y': 0, 'x': 0}]",2499719,Shot,1609,1H,1605.799842,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Mohamed Naser,,Elsayed Elneny
5,Ball out of the field,[],0,"[{'y': 45, 'x': 3}, {'y': 100, 'x': 100}]",2499719,Interruption,1631,1H,1607.529258,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",NA,NA,NA
3,Goal kick,[],8480,"[{'y': 100, 'x': 100}, {'y': 39, 'x': 49}]",2499719,Free Kick,1631,1H,1634.307007,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Kasper,,Schmeichel
8,Head pass,[{'id': 1801}],8488,"[{'y': 39, 'x': 49}, {'y': 35, 'x': 71}]",2499719,Pass,1631,1H,1638.451199,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Wes,,Morgan
1,Ground attacking duel,"[{'id': 602}, {'id': 702}, {'id': 1801}]",12829,"[{'y': 35, 'x': 71}, {'y': 56, 'x': 71}]",2499719,Duel,1631,1H,1639.975114,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Jamie,,Vardy
1,Ground defending duel,"[{'id': 601}, {'id': 702}, {'id': 1801}]",0,"[{'y': 65, 'x': 29}, {'y': 44, 'x': 29}]",2499719,Duel,1609,1H,1639.975114,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",NA,NA,NA
1,Ground loose ball duel,"[{'id': 701}, {'id': 1802}]",3560,"[{'y': 44, 'x': 29}, {'y': 38, 'x': 37}]",2499719,Duel,1609,1H,1640.700542,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Ignacio,,Monreal Eraso
1,Ground loose ball duel,"[{'id': 703}, {'id': 1801}]",0,"[{'y': 56, 'x': 71}, {'y': 62, 'x': 63}]",2499719,Duel,1631,1H,1640.700542,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",NA,NA,NA
8,High pass,[{'id': 1801}],192748,"[{'y': 62, 'x': 63}, {'y': 65, 'x': 76}]",2499719,Pass,1631,1H,1643.696346,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Matty,,James
8,Simple pass,[{'id': 1801}],12829,"[{'y': 65, 'x': 76}, {'y': 58, 'x': 76}]",2499719,Pass,1631,1H,1645.425818,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Jamie,,Vardy
1,Ground loose ball duel,"[{'id': 701}, {'id': 1802}]",26150,"[{'y': 58, 'x': 76}, {'y': 68, 'x': 73}]",2499719,Duel,1631,1H,1646.35958,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Riyad,,Mahrez
1,Ground loose ball duel,"[{'id': 703}, {'id': 1801}]",0,"[{'y': 42, 'x': 24}, {'y': 32, 'x': 27}]",2499719,Duel,1609,1H,1646.35958,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",NA,NA,NA
8,Simple pass,"[{'id': 1401}, {'id': 1801}]",3560,"[{'y': 32, 'x': 27}, {'y': 36, 'x': 30}]",2499719,Pass,1609,1H,1646.526489,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Ignacio,,Monreal Eraso
8,Simple pass,[{'id': 1801}],49876,"[{'y': 36, 'x': 30}, {'y': 57, 'x': 31}]",2499719,Pass,1609,1H,1648.40049,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Granit,,Xhaka
8,Simple pass,[{'id': 1802}],3319,"[{'y': 57, 'x': 31}, {'y': 0, 'x': 30}]",2499719,Pass,1609,1H,1650.546495,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Mesut,,\u00d6zil
5,Ball out of the field,[],0,"[{'y': 100, 'x': 70}, {'y': 100, 'x': 100}]",2499719,Interruption,1631,1H,1654.699349,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",NA,NA,NA
3,Throw in,[{'id': 1801}],149019,"[{'y': 100, 'x': 67}, {'y': 92, 'x': 74}]",2499719,Free Kick,1631,1H,1669.532844,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Danny,,Simpson
8,Simple pass,[{'id': 1801}],26150,"[{'y': 92, 'x': 74}, {'y': 96, 'x': 69}]",2499719,Pass,1631,1H,1672.48101,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Riyad,,Mahrez
8,Simple pass,[{'id': 1801}],149019,"[{'y': 96, 'x': 69}, {'y': 74, 'x': 69}]",2499719,Pass,1631,1H,1674.499497,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Danny,,Simpson
1,Ground attacking duel,"[{'id': 702}, {'id': 1801}]",26150,"[{'y': 74, 'x': 69}, {'y': 86, 'x': 62}]",2499719,Duel,1631,1H,1675.786636,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Riyad,,Mahrez
1,Ground defending duel,"[{'id': 702}, {'id': 1801}]",3319,"[{'y': 26, 'x': 31}, {'y': 14, 'x': 38}]",2499719,Duel,1609,1H,1676.455499,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Mesut,,\u00d6zil
8,Simple pass,[{'id': 1801}],8488,"[{'y': 86, 'x': 62}, {'y': 77, 'x': 65}]",2499719,Pass,1631,1H,1680.02935,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Wes,,Morgan
8,Simple pass,[{'id': 1801}],26150,"[{'y': 77, 'x': 65}, {'y': 47, 'x': 49}]",2499719,Pass,1631,1H,1681.598234,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Riyad,,Mahrez
8,Simple pass,[{'id': 1801}],8653,"[{'y': 47, 'x': 49}, {'y': 11, 'x': 67}]",2499719,Pass,1631,1H,1684.955167,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Harry ,,Maguire
8,Simple pass,[{'id': 1801}],14853,"[{'y': 11, 'x': 67}, {'y': 5, 'x': 71}]",2499719,Pass,1631,1H,1688.673449,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Christian,,Fuchs
8,Smart pass,"[{'id': 901}, {'id': 1802}]",8013,"[{'y': 5, 'x': 71}, {'y': 23, 'x': 88}]",2499719,Pass,1631,1H,1690.597508,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Marc,,Albrighton
8,Simple pass,"[{'id': 1401}, {'id': 1801}]",370224,"[{'y': 77, 'x': 12}, {'y': 93, 'x': 18}]",2499719,Pass,1609,1H,1693.748543,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Rob,,Holding
8,Simple pass,[{'id': 1801}],167145,"[{'y': 93, 'x': 18}, {'y': 66, 'x': 21}]",2499719,Pass,1609,1H,1694.678937,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",H\u00e9ctor,,Beller\u00edn Moruno
8,Simple pass,[{'id': 1801}],120339,"[{'y': 66, 'x': 21}, {'y': 46, 'x': 28}]",2499719,Pass,1609,1H,1696.842502,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Mohamed Naser,,Elsayed Elneny
